2023-05-10 11:36:47 INFO  AuthenticationInterceptor:16 - [preHandle][org.apache.catalina.connector.RequestFacade@1d8bd29d][GET]/swagger-ui/index.htmlorg.apache.catalina.util.ParameterMap@32e9cdba
2023-06-01 10:18:02 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:18:02 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:18:02 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:18:02 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:18:02 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:20:44 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:20:44 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:20:44 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:20:44 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:20:44 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:20:44 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:21:11 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:21:11 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:21:11 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:21:11 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:21:11 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:21:11 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:22:44 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:22:44 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:22:44 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:22:44 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:22:44 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:22:44 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:24:59 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:24:59 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:24:59 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:24:59 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:25:37 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:25:37 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:25:37 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:25:37 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:25:37 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:25:37 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:26:13 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:26:13 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:26:13 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:26:13 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:26:13 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:26:13 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:26:50 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:26:50 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:26:50 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:26:50 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:26:50 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:26:50 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:27:43 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:27:43 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:27:43 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:27:43 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:27:43 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:27:43 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:28:51 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:28:51 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:28:51 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:28:51 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:28:51 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:28:51 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:30:36 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:30:36 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:30:36 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:30:36 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:30:36 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:30:36 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:30:36 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:30:36 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:30:36 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:30:36 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:30:36 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:30:36 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:30:43 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:30:43 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:30:43 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:30:43 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:30:43 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:30:43 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:40:04 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:40:04 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:40:04 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
2023-06-01 10:40:04 INFO  UserController:108 - UserDTO(userId=15, firstName=B, lastName=Tran Van, email=minh.nguyen@successsoftware.global, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-06-01 10:40:04 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIxNSxtaW5oLm5ndXllbkBzdWNjZXNzc29mdHdhcmUuZ2xvYmFsIiwiaXNzIjoiTmd1eWVuVHJvbmdNaW5oIiwiaWF0IjoxNjg1MzMwMDY2LCJleHAiOjE2ODU5MzQ4NjZ9.Au7eZaw5qDqOCWf3PBu17xvbWF0SUdxSPvGzfVwSBoE
